age,gender,security_no,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,tenure_days
45,1,GTK1210,0,4,1.0,0,1,2,15.0,32.3,24489.86,23.0,716.48,1,0,1,2,1,0,739
56,0,BCSWCXR,0,4,0.0,2,2,2,6.0,243.62,31770.25,16.0,697.62,0,1,0,1,7,0,289
37,1,G3IWB2U,2,0,0.0,1,2,2,20.0,33.83,1695.55,17.0,697.62,0,1,1,3,3,1,441
51,1,D2YCBXQ,2,3,0.0,0,2,1,18.0,34.91,26671.78,5.0,757.44,1,0,0,1,8,0,203
31,0,2T4W9JS,0,2,1.0,1,0,1,11.0,680.92,49126.5,29.0,597.37,1,1,0,1,2,1,664
41,0,O8W8CSM,2,2,0.0,2,2,1,20.0,189.99,10250.52,20.0,669.55,1,0,1,4,7,1,341
41,1,BVTS6TT,1,0,0.0,2,2,2,4.0,106.61,38239.25,25.0,540.33,0,1,0,1,2,1,585
21,1,LDESSQZ,0,3,1.0,0,2,2,18.0,149.84,57817.52,14.0,776.0,1,0,0,1,5,0,405
53,0,5GD5697,0,1,1.0,2,2,1,13.0,0.0,23654.48,8.0,321.7607423,1,0,1,0,7,1,758
63,1,FS5Z6N5,0,0,1.0,0,2,0,10.0,233.98,45588.48,18.0,661.19,1,1,1,3,0,1,991
30,0,6ZQJVAE,1,5,0.0,2,1,1,6.0,0.0,12387.36,28.0,727.16,0,1,0,1,1,0,818
57,1,D8MFNJ8,2,0,1.0,2,0,0,7.0,486.75,26300.61,18.0,524.1,1,1,1,2,0,1,314
62,0,ZM0EFKX,2,0,0.0,1,2,0,13.0,244.8,33629.25,18.0,628.37,0,1,1,2,7,1,743
18,1,FQ2W59B,2,5,1.0,1,0,2,17.0,407.28,30423.69,24.0,726.54,0,1,1,4,7,0,786
19,0,V7KC6BZ,3,5,0.0,0,1,0,20.0,185.59,24416.24,8.0,621.56,0,1,0,1,7,1,309
21,1,2BCC5GB,0,2,1.0,2,1,0,13.0,212.87,38533.84,25.0,580.03,0,1,1,4,3,1,985
29,0,WUTLCFX,3,1,1.0,0,2,1,12.0,31.89,35304.45,5.0,1009.147165,0,1,0,1,1,0,355
29,0,1UGEIM7,1,4,1.0,0,0,2,16.0,1043.37,35945.31,12.0,723.36,0,1,1,4,7,0,218
30,0,MQDZ5R3,0,0,1.0,2,1,2,11.0,0.0,39520.6,22.0,666.54,1,1,0,1,3,1,868
64,0,D18A7NZ,0,1,1.0,0,0,0,7.0,816.06,24343.04,16.0,1262.683283,0,1,0,1,3,0,842
25,0,DOHLD8S,0,0,1.0,0,1,2,8.0,610.69,17811.78,11.0,686.84,1,1,1,4,0,1,817
34,1,1INQYZX,3,2,1.0,0,3,2,10.0,687.2,35158.4,15.0,599.98,0,1,1,2,0,1,131
55,1,7QANUMP,0,1,0.0,1,1,0,4.0,63.15,97629.06,14.0,784.16,0,1,0,1,6,0,11
47,1,WVHSK6E,1,2,1.0,2,3,2,10.0,619.01,49323.47,6.0,661.93,1,0,1,0,7,1,582
41,0,CS4IASI,0,2,1.0,1,2,1,10.0,151.36,6659.38,21.0,637.72,1,0,0,1,2,1,1068
28,1,8K5XQAU,3,2,0.0,2,2,0,14.0,308.97,7780.26,8.0,518.42,0,1,0,1,7,1,733
38,0,4YDO2XN,2,0,1.0,1,1,0,13.0,76.74,20603.55,16.0,692.44,0,1,1,3,0,1,773
38,0,OY2GFTD,2,1,1.0,0,3,1,11.0,1296.25,2937.69,24.0,697.62,1,1,1,0,2,1,986
48,0,HTECVNM,1,1,1.0,2,2,2,11.0,604.19,46519.67,7.0,643.66,0,1,0,1,2,1,1002
26,1,24VJ1PH,2,2,0.0,1,1,2,16.0,162.11,45983.69,29.0,635.47,0,1,1,2,1,1,806
36,0,GTILHA8,0,5,1.0,1,3,1,3.0,50.54,22461.1,22.0,621.85,0,1,0,1,3,1,139
27,0,9UUH4OI,3,2,0.0,2,1,1,21.0,53.04,45574.35,5.0,653.69,1,0,1,3,1,1,784
22,0,M988CVS,0,2,0.0,2,1,0,7.0,209.53,35159.65,21.0,958.492043,1,0,1,3,3,1,735
12,1,CWJ92EV,2,0,0.0,1,3,2,7.0,72.24,3500.94,26.0,655.9,0,1,1,3,7,1,654
47,0,10EUX78,1,0,0.0,1,1,1,12.0,34.05,23019.28,16.0,697.62,0,1,0,1,2,1,912
60,1,VHUVARW,1,0,1.0,1,0,1,14.0,209.13,16452.62,20.0,645.36,0,1,0,1,0,1,740
39,0,X1FGLN1,0,4,0.0,0,2,1,13.0,256.58,74648.64,17.0,1246.265186,1,1,0,1,6,0,184
64,1,H1MDRIM,1,3,0.0,2,2,1,19.0,45.74,17562.5,28.0,334.1496892,0,1,1,3,3,0,109
36,0,T0D8XES,1,2,0.0,2,2,1,13.0,343.69,1471.23,21.0,705.6,0,1,0,1,7,1,938
18,0,P8RS995,0,1,0.0,1,1,2,11.0,99.69,43579.63,27.0,651.8,0,1,1,4,3,1,365
28,1,VEFIQN8,1,1,1.0,0,2,1,13.0,186.93,59394.94,6.0,750.5,0,1,1,2,8,0,701
26,1,TWLRRH4,1,4,0.0,0,3,0,18.0,70.57,83409.09,16.0,697.62,0,1,1,2,8,0,691
42,1,5BX0SU8,1,1,0.0,0,1,2,9.0,34.98,32070.12,15.0,697.62,1,0,1,0,2,1,391
44,1,06778JX,1,2,0.0,1,3,1,23.0,86.11,20028.05,13.0,508.68,1,0,0,1,1,1,284
16,1,9N2AWL3,1,1,1.0,1,0,0,11.0,710.19,4990.66,24.0,670.02,1,0,0,1,2,0,617
25,0,258R3T3,1,2,0.0,0,1,2,3.0,345.26,16166.06,11.0,697.62,0,1,0,1,3,1,474
54,0,13GCGWV,3,4,1.0,0,0,1,12.0,572.74,63738.23,10.0,759.25,1,1,1,2,8,0,667
63,0,67OG8QA,1,0,1.0,2,1,0,23.0,34.01,11154.14,10.0,599.72,1,0,1,3,1,1,1049
51,1,TF0NEXG,3,3,1.0,1,3,2,13.0,544.75,25571.88,16.0,248.2398902,1,0,0,1,7,0,844
28,0,HX5LTPJ,0,5,1.0,1,2,2,12.0,103.27,14136.96,0.0,0.0,1,0,1,2,7,0,502
50,1,W2KV1YI,0,4,0.0,2,1,0,6.0,430.46,5373.9,16.0,798.22,0,1,0,1,7,0,724
52,0,WW862CO,3,4,0.0,1,2,2,18.0,345.79,29832.62,5.0,762.42,0,1,0,1,4,0,35
45,0,7EL38FW,0,4,0.0,0,2,1,18.0,34.4,16793.6,23.0,745.05,1,0,0,1,7,0,673
57,1,CGEELKH,0,4,1.0,2,1,2,20.0,58.26,8334.69,11.0,697.62,1,0,0,1,2,0,79
38,1,Y31PA8R,1,3,1.0,2,3,2,14.0,65.34,56587.85,16.0,842.97,0,1,0,1,4,0,1028
32,0,RVX54C5,1,5,1.0,2,2,1,12.0,935.9634,48920.57,26.0,722.56,1,0,1,2,1,0,1025
24,1,AVB29J3,3,0,0.0,2,3,0,5.0,31.9,37739.68,7.0,632.7,1,0,1,4,1,1,384
64,1,HIEMRVB,0,2,0.0,1,1,0,18.0,1042.7822,18322.63,5.0,697.62,1,0,0,1,1,1,572
56,1,V0O7Z40,1,4,1.0,2,1,2,13.0,61.62,29313.48,12.0,708.63,1,0,1,3,0,0,832
31,1,EV12CMW,2,1,0.0,1,1,2,13.0,357.83,70783.35,6.0,802.21,1,1,0,1,4,0,315
46,1,1EPT4N4,3,4,0.0,0,1,1,13.0,438.9,3962.7,8.0,745.17,1,0,0,1,5,0,553
41,0,CJXSZRE,1,4,1.0,1,1,1,5.0,510.16,17151.77,28.0,728.28,1,0,1,4,2,0,828
58,0,078I3PZ,1,3,0.0,2,1,2,3.0,0.0,6257.13,6.0,697.62,1,0,0,1,2,0,705
43,1,D988XNI,2,3,0.0,2,2,0,17.0,33.57,27342.0,9.0,751.61,0,1,0,1,2,0,369
27,1,XM5EIAI,1,4,0.0,2,2,2,2.0,183.25,2955.0,14.0,842.23,0,1,0,1,4,0,164
45,0,H4TC9SG,1,0,1.0,0,1,1,18.0,293.54,9836.62,21.0,672.17,1,0,1,3,2,1,1014
46,0,JTO3H6A,0,1,1.0,1,2,0,16.0,73.01,83883.0,11.0,761.6,1,0,1,0,5,0,93
62,1,NRATS24,3,1,1.0,2,0,1,3.0,0.0,22497.4,11.0,757.45,1,0,1,0,0,0,618
41,0,4BTWVQG,1,3,0.0,0,2,1,10.0,473.74,35381.59,16.0,481.7094436,1,1,0,1,2,0,552
56,0,GWNHWGN,0,4,0.0,0,2,2,5.0,794.48,17340.27,28.0,1124.771011,1,1,1,3,1,0,840
19,1,14UVW2Y,0,3,0.0,2,2,0,4.0,91.81,40763.46,27.0,785.1,1,0,0,1,1,0,971
59,1,OSSR85Q,0,1,1.0,2,2,2,5.0,297.39,42033.52,7.0,792.78,1,0,1,2,1,0,68
46,0,LQSCY7S,1,2,1.0,2,2,2,22.0,30.61,25487.97,19.0,697.62,1,0,0,1,2,1,1027
29,1,G5P2T2O,1,5,0.0,1,2,0,11.0,1293.854743,13934.24,17.0,622.01,1,0,0,1,1,1,29
25,1,CJ0SVN0,1,3,0.0,0,1,1,14.0,323.03,32584.5,21.0,789.95,1,0,1,3,2,0,371
33,1,1EGQ063,3,3,0.0,1,1,0,25.0,30.3,29229.21,25.0,769.83,0,1,0,1,7,0,185
38,1,9BZI57R,3,0,1.0,2,0,2,12.0,461.1,17249.74,14.0,541.05,0,1,1,2,3,1,274
55,0,CF1AG32,0,1,1.0,2,3,1,14.0,0.0,41828.92,16.0,817.51,1,1,0,1,4,0,484
37,1,P7GBXE2,1,1,0.0,0,1,1,15.0,31.93,15929.79,14.0,972.1546382,0,1,0,1,7,0,1020
59,1,0HC9R5U,3,5,0.0,1,1,2,13.0,55.08,36100.2,26.0,719.11,0,1,0,1,2,1,220
25,0,83C3A43,1,2,0.0,2,2,1,12.0,211.89,26161.75,27.0,621.74,1,1,0,1,0,1,887
31,0,H9YWCDP,2,3,0.0,2,3,1,20.0,242.99,34093.68,20.0,755.99,1,1,1,2,2,0,387
22,0,TNQXGGF,1,4,0.0,2,1,2,12.0,34.79,44242.93,0.0,740.87,1,0,0,1,8,0,410
18,0,83XMJMB,0,5,0.0,0,2,0,3.0,850.91,40298.92,16.0,702.08,0,1,1,2,7,0,697
12,1,KCL9BVY,1,4,1.0,0,2,2,18.0,30.58,32344.27,28.0,697.62,0,1,1,0,3,0,595
63,1,SXRMN8S,2,1,0.0,0,1,2,22.0,0.0,44247.23,5.0,753.64,1,0,0,1,7,0,429
23,1,TMUW8K0,2,1,0.0,2,2,2,14.0,301.69,32831.32,13.0,728.26,1,0,0,1,0,0,864
17,0,719Q3WE,2,4,1.0,1,2,2,21.0,47.46,15420.61,11.0,718.02,1,0,1,3,2,0,460
52,0,Q3YMLTI,1,0,0.0,0,1,2,13.0,1133.549073,11164.47,26.0,1002.35469,1,0,0,1,1,1,783
41,1,OPNY23S,2,1,0.0,1,2,0,11.0,58.38,52163.03,2.0,747.02,1,0,0,1,8,0,490
36,0,YWQNV26,0,3,0.0,2,2,1,20.0,242.65,38988.13,17.0,742.16,1,0,1,4,0,0,867
14,0,HE6R9UQ,2,5,0.0,2,2,2,12.0,261.74,37374.55,7.0,708.24,1,0,1,2,0,1,128
35,0,IT8454V,1,3,0.0,0,1,1,17.0,275.85,46502.93,23.0,706.14,1,1,1,4,3,0,6
38,0,W3KRV9L,1,2,1.0,2,1,2,10.0,269.4,25401.53,6.0,622.6,1,1,1,4,2,1,21
17,1,0CCF3RE,1,5,0.0,1,2,2,20.0,48.63,37491.01,16.0,714.44,1,0,1,2,0,1,315
36,1,G9LW3CW,0,2,0.0,2,2,0,10.0,34.0,11390.07,29.0,697.62,1,0,1,4,2,1,945
41,0,K4N4SH4,0,0,1.0,0,1,0,11.0,32.8,5376.25,26.0,625.69,0,1,0,1,1,1,85
27,1,XWLBPWP,0,1,0.0,0,1,2,21.0,104.93,13669.31,13.0,762.99,1,0,0,1,1,0,143
36,1,XOX6ZQR,2,2,1.0,2,2,1,17.0,62.08,28118.1,26.0,676.68,0,1,0,1,0,1,1074
54,0,23DMTM4,1,5,1.0,1,2,1,10.0,127.23,1972.99,25.0,786.43,1,0,0,1,3,0,364
64,0,8H9OU5W,0,5,0.0,1,3,2,13.0,1224.81079,10480.63,5.0,798.33,0,1,0,1,1,0,422
33,0,CRXZOXH,0,1,0.0,2,2,1,16.0,31.26,41571.85,14.0,799.19,1,0,1,0,2,0,561
56,0,N1MRVSA,1,4,0.0,0,2,0,13.0,105.96,83727.45,12.0,710.74,0,1,1,0,5,0,1056
39,0,675SQPD,1,3,0.0,2,3,2,21.0,55.74,32938.3,24.0,777.06,1,0,1,2,3,0,194
42,1,669W5X2,0,4,0.0,1,2,1,21.0,126.9,60284.55,5.0,793.81,0,1,1,2,8,0,1083
15,0,104U9RE,2,2,0.0,1,2,0,15.0,69.86,1179.47,16.0,638.64,1,0,0,1,0,1,72
34,0,FX3QKL0,1,0,0.0,3,2,2,21.0,0.0,21671.07,6.0,634.42,0,1,1,3,2,1,941
44,1,1HR963Y,0,1,1.0,0,2,1,13.0,103.87,17926.33,16.0,756.96,1,0,0,1,0,0,925
25,1,EZ4KXCE,1,4,1.0,1,1,2,8.0,33.89,49053.45,22.0,778.54,1,0,1,3,1,0,497
33,1,0OY63SB,3,0,0.0,0,2,0,8.0,61.38,43374.13,10.0,557.39,1,0,1,0,7,1,1088
51,1,K5CKNPX,1,5,0.0,0,1,0,17.0,306.36,18176.12,6.0,770.64,0,1,1,2,1,0,630
15,0,G9GEGC4,2,4,0.0,2,2,1,3.0,297.29,16412.06,8.0,800.31,1,0,0,1,4,0,606
25,0,E07A2VO,1,5,0.0,2,1,1,19.0,33.28,22113.54,18.0,702.29,1,0,0,1,3,1,507
40,1,0S4ESBO,3,1,0.0,0,1,1,13.0,0.0,25525.3,15.0,759.85,0,1,1,2,5,0,625
27,0,7LXHMQF,2,3,0.0,1,3,2,2.0,219.47,32947.39,11.0,718.3,1,0,0,1,0,0,2
48,1,Y8UP53L,1,5,1.0,0,1,2,13.0,60.01,37503.42,16.0,773.64,0,1,1,0,0,0,65
11,0,8NCSCBX,1,5,1.0,1,2,0,14.0,0.0,19522.41,17.0,709.46,0,1,1,2,3,0,388
13,1,LTXS6HI,3,2,0.0,2,0,2,3.0,208.57,46903.39,20.0,888.81611,0,1,0,1,2,1,1059
26,0,B97CTU2,0,4,0.0,0,3,1,14.0,1430.44,25456.01,12.0,734.25,1,1,1,0,3,0,926
23,0,FVDD4N0,0,4,1.0,0,1,1,23.0,87.94,99507.46,2.0,717.16,0,1,1,3,6,0,106
31,1,6KJWH2B,0,5,1.0,0,2,2,11.0,32.4,7039.68,23.0,744.74,1,0,1,2,7,0,8
26,1,B1L8DWT,0,5,0.0,1,1,2,9.0,33.61,8112.89,25.0,727.04,0,1,1,0,3,0,417
24,0,2I0QL1E,1,5,0.0,2,1,0,24.0,32.11,4845.53,22.0,697.62,1,0,0,1,1,1,1080
24,0,79O7V7J,1,4,1.0,0,1,1,10.0,587.54,31781.75,4.0,753.48,1,0,1,3,5,0,966
24,0,FHSUQLF,3,1,1.0,1,1,1,15.0,175.47,6193.08,14.0,697.62,0,1,1,2,4,0,852
18,0,DV2HXSA,1,2,1.0,2,1,1,19.0,1042.779515,49079.1,20.0,685.22,1,0,0,1,1,1,729
41,0,ESUG8CH,1,2,0.0,2,2,2,21.0,195.36,12171.89,17.0,540.71,1,0,0,1,2,0,9
17,0,Y82DLYJ,1,1,0.0,2,0,0,4.0,294.34,40976.11,4.0,1058.327713,1,0,0,1,8,0,1081
41,1,UA7XMUL,3,5,1.0,0,3,0,15.0,566.82,31600.55,16.0,609.58,0,1,0,1,1,1,340
17,1,68OBTIS,0,5,0.0,2,2,2,19.0,198.85,51168.03,3.0,730.94,0,1,1,3,8,0,520
26,1,VBZ690P,2,5,0.0,2,2,2,24.0,574.87,37326.67,15.0,644.2,0,1,1,2,7,1,880
33,1,PV33KJX,1,1,1.0,0,1,2,4.0,69.49,34298.43,25.0,612.05,1,0,0,1,7,1,727
33,0,KND0RSH,1,0,0.0,0,2,1,21.0,0.0,4808.3,22.0,501.16,1,0,0,1,1,1,113
26,1,TNEF68E,0,3,0.0,1,3,0,6.0,410.86,5476.37,7.0,762.56,1,0,0,1,3,0,1
20,0,4XP6FZT,1,4,0.0,2,2,2,13.0,31.65,82308.03,15.0,787.72,0,1,1,4,6,0,790
49,1,YDTT30E,0,0,0.0,2,3,0,21.0,1374.310449,6971.96,29.0,663.9,0,1,1,2,0,1,524
43,1,3ROLZ90,1,5,1.0,2,3,0,14.0,108.16,26034.29,16.0,691.53,0,1,1,0,3,1,759
59,0,52VYYZB,3,2,0.0,2,2,2,10.0,36.85,28439.25,18.0,661.68,1,0,0,1,3,1,698
11,0,K8UHE10,1,4,0.0,1,3,2,10.0,32.88,39630.5,25.0,788.29,1,0,0,1,2,0,856
51,0,F352D3R,1,3,1.0,1,2,0,11.0,413.08,47093.01,11.0,758.63,0,1,1,0,3,0,61
30,1,QV44WQR,1,0,0.0,2,1,1,8.0,110.82,4967.0,14.0,697.62,1,0,0,1,3,1,87
22,0,LKXSQGO,3,5,0.0,2,2,2,18.0,81.82,19811.79,21.0,665.71,1,0,0,1,2,1,462
23,1,IU3L1BM,1,3,1.0,0,1,2,18.0,100.01,5841.19,27.0,784.97,0,1,0,1,3,0,304
10,1,H1U426W,1,2,0.0,0,1,1,20.0,369.88,2852.17,28.0,612.71,1,0,0,1,1,1,540
24,0,4LNMW0Z,0,0,0.0,0,1,1,4.0,0.0,880.87,5.0,642.6,1,1,0,1,1,1,186
21,1,UJ3FIYW,0,2,0.0,1,1,0,9.0,93.41,33800.91,10.0,677.76,0,1,1,2,7,1,133
41,0,EFX2279,3,3,0.0,0,2,2,14.0,464.42,18184.32,28.0,798.19,1,0,0,1,7,0,904
53,1,DU5AF3I,3,3,0.0,0,1,1,10.0,392.72,13788.12,2.0,835.39,0,1,0,1,5,0,1053
55,0,042CDEC,0,0,0.0,1,1,0,18.0,35.59,35350.99,12.0,604.4,1,0,0,1,2,1,390
10,0,V2AODDB,1,4,0.0,0,1,2,14.0,43.57,34042.31,16.0,401.5666826,1,0,0,1,2,0,1056
54,1,X6PWXVP,2,5,1.0,0,2,1,22.0,144.43,31132.17,11.0,397.9011285,1,0,1,3,2,0,766
16,1,INZAJ9X,3,0,1.0,0,1,0,5.0,375.42,34359.45,22.0,663.01,1,0,1,3,1,1,842
18,0,BCXIJ75,0,0,1.0,0,2,1,13.0,87.09,22682.85,16.0,529.34,1,0,1,4,1,1,354
45,0,96NEQAD,0,2,0.0,0,2,2,4.0,240.55,16559.03,8.0,573.76,0,1,0,1,7,1,913
31,0,IGAIABL,1,2,0.0,1,2,1,9.0,271.26,43112.32,24.0,595.17,1,0,1,0,7,1,876
37,1,G8BEUFM,1,5,1.0,1,1,0,9.0,1503.26,25461.75,16.0,712.33,0,1,1,3,3,0,282
47,1,LRTXG3B,0,1,1.0,2,2,0,11.0,31.03,29813.84,19.0,1053.926041,0,1,1,4,2,0,173
18,1,39K3RID,3,1,0.0,2,1,0,22.0,30.17,28287.9,28.0,723.23,0,1,0,1,2,0,981
20,1,BATB89Z,2,3,0.0,2,2,0,16.0,244.33,94473.64,17.0,775.99,0,1,1,4,5,0,285
47,1,ZW85TC3,1,2,1.0,1,2,0,13.0,0.0,6036.29,23.0,633.79,1,1,1,4,7,1,125
27,1,ZG4753P,1,3,1.0,2,2,0,10.0,919.7908341,77343.56,2.0,761.66,0,1,0,1,4,0,444
41,1,P89MYQI,1,3,0.0,1,2,1,18.0,32.39,13180.18,14.0,713.92,0,1,1,3,7,0,295
36,0,3H9J841,3,2,1.0,0,1,2,20.0,77.09,7754.79,33.03327651,672.48,1,0,0,1,7,1,249
53,1,WT72KWP,0,3,1.0,1,1,2,8.0,655.62,43468.73,11.0,775.46,1,1,1,3,5,0,873
46,0,VKPISPW,1,3,0.0,2,1,0,16.0,1268.650992,7540.86,13.0,697.62,0,1,1,0,5,0,999
35,1,6JWNS1F,0,0,0.0,0,1,1,7.0,315.85,46603.57,20.0,673.36,1,0,0,1,7,1,701
10,0,0U7EEI8,3,4,0.0,1,1,2,13.0,722.64,60778.67,5.0,742.54,0,1,0,1,6,0,801
39,0,8IVGFSI,1,2,0.0,2,0,1,13.0,236.28,5398.24,7.0,996.5428873,1,0,1,2,1,1,166
10,0,22IC6NC,1,0,0.0,2,2,0,6.0,402.25,8452.19,25.0,646.2,1,1,0,1,7,1,839
23,0,DY4BQBL,0,4,0.0,2,3,0,18.0,30.12,32347.58,28.0,206.8586211,1,0,1,4,2,0,205
48,0,6O10N6T,0,0,0.0,2,2,2,4.0,33.96,6074.27,17.0,567.22,0,1,1,0,0,1,109
60,0,NJYUHFK,2,3,1.0,1,1,2,13.0,1270.58,31189.06,0.0,718.31,1,0,1,2,7,0,851
13,1,1MPYTUJ,3,0,0.0,1,0,1,20.0,261.76,9540.06,10.0,503.23,1,0,1,0,7,1,830
10,0,IF6KUZP,1,1,0.0,1,1,1,22.0,32.4,12386.31,16.0,955.5217019,0,1,1,0,2,0,407
17,0,FVWK5EG,1,5,0.0,1,2,1,10.0,394.77,35921.82,10.0,745.89,1,0,0,1,1,0,289
56,0,STQ4VFT,0,1,0.0,2,3,1,7.0,0.0,8257.93,16.0,1199.899108,0,1,1,3,7,1,115
56,1,GBIYVLR,0,0,1.0,2,1,0,15.0,72.22,13618.56,10.0,697.62,0,1,1,0,2,0,772
61,1,JR1MAAU,0,1,1.0,1,1,1,21.0,1237.789768,37276.43,13.0,754.82,1,0,1,3,3,0,109
15,0,HBB6ETT,2,2,0.0,2,1,1,14.0,70.19,39316.21,22.0,0.0,1,0,1,3,0,1,42
54,1,BXRR84F,2,2,1.0,2,1,1,11.0,657.31,19078.65,28.0,211.3528531,1,1,0,1,1,1,571
41,1,MUID76L,0,2,0.0,0,1,0,6.0,837.65,39455.6,30.98960266,873.0149041,1,0,1,2,1,1,303
25,1,OQHT9A0,1,2,1.0,0,2,2,17.0,222.29,33016.95,13.0,352.0810578,1,0,0,1,1,1,84
35,0,QQWQQGL,0,0,0.0,1,1,1,24.0,0.0,43643.19,28.0,506.93,1,0,0,1,0,1,758
42,0,Y640W5X,1,4,1.0,1,2,1,13.0,30.65,46655.01,14.0,761.23,0,1,0,1,5,0,671
34,0,NZH5AXG,0,2,0.0,1,3,1,17.0,213.57,48791.97,15.0,1140.246429,1,1,1,4,1,1,31
33,0,HIA7BHO,0,0,1.0,0,1,1,15.0,1237.34,35203.05,29.0,684.11,1,1,0,1,7,1,477
20,0,D7OP75U,1,1,0.0,0,3,1,13.0,42.07,22880.19,22.0,697.62,0,1,1,0,1,1,465
51,1,YH9R5CX,0,2,0.0,1,2,1,14.0,224.51,44197.03,16.0,198.5173581,1,0,0,1,7,1,764
13,0,L548K87,0,3,1.0,0,3,1,24.0,41.1,76959.43,11.0,787.93,1,0,0,1,8,0,625
25,1,RJ9OQF4,1,5,0.0,1,1,2,16.0,334.07,36997.03,13.0,760.23,1,0,1,4,2,0,614
40,0,UT8RQP3,1,1,0.0,0,2,2,8.0,63.57,20295.34,19.0,999.6764458,0,1,0,1,7,1,984
58,1,5XD6C8D,1,2,1.0,0,0,2,12.0,448.34,49881.56,16.0,697.62,1,0,1,2,0,1,140
24,1,DFCP8K5,0,2,0.0,1,0,0,7.0,391.19,1841.25,10.0,626.96,1,0,1,2,0,1,1075
36,1,8D8PMOU,3,5,0.0,0,0,2,5.0,308.72,40251.89,29.0,697.62,1,0,1,4,1,0,594
20,1,ZHELGPP,1,2,0.0,0,1,1,10.0,187.34,31632.11,0.0,697.62,0,1,0,1,1,1,291
34,1,RMGXVOJ,2,3,1.0,2,1,2,20.0,53.13,1022.79,16.0,723.42,0,1,0,1,7,0,398
56,1,TJBO3EI,0,3,1.0,1,1,2,11.0,203.83,28837.88,26.0,335.5226083,0,1,1,2,7,0,450
25,1,LZ077NV,0,5,0.0,2,2,0,16.0,138.54,12055.19,26.0,729.94,1,0,1,2,7,0,251
47,0,A4N3NG4,1,5,1.0,1,3,2,10.0,66.59,15769.4,25.0,779.26,1,0,0,1,2,0,418
37,0,NOQNP34,3,3,0.0,1,2,0,15.0,31.5,65423.05,7.0,753.93,0,1,1,3,5,0,644
48,0,56MAXNQ,2,5,1.0,0,2,0,2.0,1690.644911,30073.59,6.0,706.06,1,0,0,1,0,0,811
46,0,WHGZ6PP,3,2,0.0,2,2,2,6.0,135.75,34547.76,10.0,589.3,0,1,0,1,3,1,236
36,1,1TOK52X,1,2,0.0,2,1,2,17.0,68.31,21025.76,16.0,697.62,0,1,1,0,7,1,1007
26,1,I6RJPIK,2,2,0.0,0,3,0,14.0,144.19,32294.89,25.0,1059.138593,0,1,1,2,2,1,336
56,0,9NGGCHW,3,3,0.0,1,1,1,12.0,30.49,24843.11,12.0,799.43,1,0,1,3,7,0,202
20,0,38SOOCS,1,4,1.0,2,2,1,4.0,725.56,34800.25,27.0,773.15,0,1,0,1,2,0,135
59,1,OOA3AJK,3,0,1.0,2,1,1,10.0,78.96,30584.14,8.0,664.23,0,1,1,2,2,1,54
33,0,Y2A6F5Y,3,2,1.0,2,0,1,14.0,823.71,25414.53,14.0,697.62,0,1,0,1,2,1,506
37,1,LEFEG8G,0,0,0.0,2,1,0,1.0,39.17,49970.61,23.0,691.94,1,0,0,1,2,1,529
16,1,P4TB7JW,0,2,1.0,2,3,0,24.0,109.43,11833.19,12.0,240.7001313,0,1,1,4,3,1,1009
62,0,GGHOJBI,3,5,1.0,2,1,2,12.0,520.74,55162.64,4.0,721.05,0,1,0,1,6,0,669
40,0,SJDPMX9,1,4,0.0,2,3,1,11.0,301.47,24224.0,16.0,768.5,1,1,0,1,3,0,385
44,0,R9R0ZAJ,1,0,1.0,0,0,1,18.0,221.33,6735.31,15.0,511.61,0,1,0,1,2,1,757
52,1,9DCI50U,2,5,1.0,2,2,1,17.0,212.51,36483.82,43.31513154,663.95,1,0,1,0,0,1,1039
20,1,PZQHSS5,1,3,0.0,2,3,2,1.0,139.55,37306.96,6.0,738.22,1,0,0,1,7,0,1072
53,0,KW0HSOS,1,0,0.0,0,2,0,23.0,33.84,25600.49,12.0,587.77,0,1,1,3,3,1,514
31,0,BPCQROE,0,0,0.0,1,1,2,8.0,0.0,19260.42,13.0,645.85,0,1,1,4,1,1,141
42,0,1SVO312,0,4,0.0,2,2,2,15.0,74.41,11675.42,6.0,761.61,1,0,1,2,7,0,794
45,0,JBKWEW3,1,1,1.0,0,1,0,9.0,123.8,29395.99,16.0,717.83,1,0,1,4,3,1,82
51,0,T0EQMVF,1,5,0.0,0,1,2,10.0,0.0,29748.1,0.0,380.6891421,0,1,0,1,2,1,565
26,0,84ZGPXC,0,2,1.0,2,1,2,20.0,0.0,2332.03,25.0,546.95,0,1,0,1,1,1,956
42,1,OYA3U38,0,2,1.0,1,1,2,24.0,131.51,11764.65,29.0,676.97,0,1,0,1,2,1,120
57,0,KTG7VRF,0,3,1.0,1,1,2,6.0,371.23,37096.33,10.0,778.75,1,1,0,1,4,0,684
15,0,LF8LGRO,0,4,1.0,1,2,2,9.0,79.46,61571.91,7.0,782.87,0,1,1,3,4,0,32
10,1,YC70ZTO,1,1,0.0,1,0,2,8.0,241.6,24734.06,16.0,73.8571363,1,0,0,1,3,1,114
30,0,RWS9S16,1,2,1.0,1,3,1,11.0,40.36,22314.24,7.0,1124.135706,1,0,0,1,2,1,671
